City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,sept-iles,50.2001,-66.3821,20.29,68,75,5.66,CA,1719256669
288,stanley,54.868,-1.6985,22.93,66,40,1.54,GB,1719256669
289,bafra,41.5678,35.9069,20.4,93,0,1.86,TR,1719256669
290,pemangkat,1.1667,108.9667,26.96,82,95,1.59,ID,1719256670
291,ghat,24.9647,10.1728,37.57,10,5,5.33,LY,1719256670
292,tazacorte,28.629,-17.9293,22.3,86,40,6.69,ES,1719256670
293,at taj,24.2049,23.2857,31.86,14,0,4.66,LY,1719256671
294,ilulissat,69.2167,-51.1,6.01,75,75,2.57,GL,1719256671
295,hithadhoo,-0.6,73.0833,28.63,76,0,3.96,MV,1719256671
296,ujae,8.9322,165.7642,28.16,82,100,7.5,MH,1719256671
297,tshabong,-26.05,22.45,14.09,50,0,4.01,BW,1719256672
298,ilha de mocambique,-15.0342,40.7358,25.53,66,10,6.41,MZ,1719256672
299,port moresby,-9.4431,147.1797,24.48,95,100,1.28,PG,1719256672
300,emerald,-23.5333,148.1667,10.14,92,0,3.46,AU,1719256673
301,kismayo,-0.3582,42.5454,25.72,78,89,8.42,SO,1719256673
302,shingu,33.7333,135.9833,23.4,95,100,2.01,JP,1719256673
303,otsuki,35.6,138.9333,23.35,95,53,1.26,JP,1719256674
304,klyuchi,52.2667,79.1667,20.92,87,36,1.88,RU,1719256674
305,westerland,54.9079,8.3033,17.79,77,0,3.09,DE,1719256674
306,buka,40.8108,69.1986,24.48,41,0,1.61,UZ,1719256674
307,fisterra,42.9049,-9.2629,24.45,88,39,10.33,ES,1719256675
308,kununurra,-15.7667,128.7333,9.99,81,0,0.0,AU,1719256675
309,castillos,-34.1667,-53.8333,9.68,64,99,5.06,UY,1719256675
310,flying fish cove,-10.4217,105.6791,25.82,78,100,4.63,CX,1719256676
311,al mijlad,11.0333,27.7333,31.5,43,77,6.64,SD,1719256676
312,talpa de allende,20.3833,-104.8167,23.88,84,100,1.05,MX,1719256676
313,selebi-phikwe,-21.979,27.8498,15.92,66,92,4.35,BW,1719256676
314,taco pozo,-25.6167,-63.2833,13.39,42,100,4.06,AR,1719256677
315,reggane,26.7158,0.1714,41.19,6,0,2.79,DZ,1719256677
316,rikaze,29.25,88.8833,9.72,89,100,3.4,CN,1719256677
317,miquelon,47.0975,-56.3814,12.0,99,100,10.89,PM,1719256677
318,basse santa su,13.31,-14.2137,37.15,34,88,2.82,GM,1719256678
319,curuca,-0.7289,-47.8481,26.79,95,90,2.06,BR,1719256678
320,camana,-16.6228,-72.7111,18.01,81,48,3.82,PE,1719256678
321,wotho,10.1657,166.0102,28.21,79,42,9.11,MH,1719256679
322,trairi,-3.2778,-39.2689,27.16,75,84,5.0,BR,1719256679
323,agas,46.4833,26.2167,16.33,96,93,1.18,RO,1719256679
324,molchanovo,57.5817,83.7692,18.96,80,1,1.84,RU,1719256679
325,qarazhal,48.0078,70.7903,20.18,47,100,3.79,KZ,1719256680
326,kenora,49.8167,-94.4337,25.54,57,40,8.23,CA,1719256680
327,igrim,63.1906,64.4162,18.69,96,100,3.12,RU,1719256680
328,palamos,41.8484,3.1291,25.72,46,0,1.34,ES,1719256680
329,kargasok,59.0556,80.8572,20.52,81,15,3.12,RU,1719256681
330,antsiranana,-12.2787,49.2917,24.34,63,96,6.85,MG,1719256681
331,taksimo,56.3444,114.8794,17.11,67,45,0.58,RU,1719256681
332,tuy hoa,13.0833,109.3,25.56,82,100,3.81,VN,1719256682
333,dawei,14.0833,98.2,25.28,97,100,6.82,MM,1719256683
334,gadzhiyevo,69.2551,33.3362,9.31,90,98,4.98,RU,1719256683
335,lompoc,34.6391,-120.4579,28.96,53,0,4.12,US,1719256684
336,ola,59.5833,151.2833,7.63,91,99,1.45,RU,1719256684
337,naze,28.3667,129.4833,25.51,89,62,4.05,JP,1719256684
338,griffith,41.5284,-87.4237,31.64,55,75,3.09,US,1719256685
339,abha,18.2164,42.5053,23.9,68,0,2.06,SA,1719256685
340,hirara,24.8,125.2833,28.15,94,20,2.57,JP,1719256685
341,chernyshevskiy,63.0128,112.4714,13.03,68,77,0.22,RU,1719256686
342,zelezniki,46.2333,14.1667,22.85,88,100,0.57,SI,1719256686
343,kapa'a,22.0752,-159.319,27.99,88,100,7.72,US,1719256686
344,port saint john's,-31.6229,29.5448,19.71,50,0,2.13,ZA,1719256686
345,vilyuysk,63.7553,121.6247,15.14,79,96,2.47,RU,1719256687
346,santa ana,33.7456,-117.8678,38.83,36,40,4.63,US,1719256356
347,hasaki,35.7333,140.8333,24.05,92,65,1.89,JP,1719256687
348,al fuwayliq,26.4432,43.2534,32.61,14,3,5.85,SA,1719256688
349,menongue,-14.6585,17.691,13.98,43,4,2.3,AO,1719256688
350,turkestan,43.3333,68.25,25.89,28,0,5.59,KZ,1719256688
351,bom jardim,-7.7958,-35.5872,25.45,71,100,5.2,BR,1719256689
352,guerrero negro,27.9769,-114.0611,25.51,59,16,5.66,MX,1719256689
353,hacienda huancane,-15.8222,-70.8856,10.9,23,0,2.44,PE,1719256689
354,inongo,-1.95,18.2667,24.44,66,26,3.33,CD,1719256689
355,zeya,53.75,127.2667,13.78,83,8,1.06,RU,1719256690
356,newman,37.3138,-121.0208,37.35,28,0,1.79,US,1719256690
357,fortuna,40.5982,-124.1573,20.19,78,20,3.09,US,1719256690
358,sitka,57.0531,-135.33,12.94,82,75,0.0,US,1719256690
359,saudarkrokur,65.7461,-19.6394,11.24,62,99,3.68,IS,1719256691
360,rawson,-43.3002,-65.1023,5.87,56,8,3.3,AR,1719256691
361,kungur,57.4368,56.9593,12.47,98,100,6.15,RU,1719256691
362,waingapu,-9.6567,120.2641,22.64,80,100,3.34,ID,1719256692
363,labrador city,52.9463,-66.9114,18.99,37,40,8.05,CA,1719256692
364,ndele,8.4109,20.6473,22.66,90,99,0.16,CF,1719256692
365,yuzhno-kurilsk,44.0306,145.8556,9.1,99,100,4.18,RU,1719256692
366,kota kinabalu,5.9749,116.0724,25.99,83,20,3.09,MY,1719256693
367,manay,7.215,126.5397,23.88,88,100,2.01,PH,1719256693
368,vila velha,-20.3297,-40.2925,29.98,99,20,8.23,BR,1719256694
369,kerikeri,-35.2268,173.9474,11.62,94,56,0.45,NZ,1719256566
370,whangarei,-35.7317,174.3239,9.38,98,51,2.52,NZ,1719256694
371,prado,-17.3411,-39.2208,25.29,73,0,2.65,BR,1719256694
372,sipalay,9.75,122.5,24.9,91,100,1.97,PH,1719256695
373,ulundi,-28.3352,31.4162,14.11,64,0,1.7,ZA,1719256695
374,craig,40.5153,-107.5464,31.97,20,0,3.09,US,1719256695
375,dodge city,37.7528,-100.0171,37.05,42,0,8.23,US,1719256695
376,singa,13.15,33.9333,31.97,44,51,3.49,SD,1719256696
377,arkalyk,50.2486,66.9114,17.33,59,28,6.64,KZ,1719256696
378,general cabrera,-32.8131,-63.8724,10.01,35,100,3.46,AR,1719256696
379,saint-francois,46.4154,3.9054,23.69,66,0,2.06,FR,1719256696
380,chibougamau,49.9168,-74.3659,25.79,34,40,6.17,CA,1719256697
381,leua,48.2156,18.6071,19.71,75,0,1.83,SK,1719256697
382,senillosa,-39.0,-68.4167,8.88,52,7,3.52,AR,1719256697
383,mirny,62.5353,113.9611,13.33,72,72,0.05,RU,1719256697
384,great bend,38.3645,-98.7648,37.07,32,0,10.8,US,1719256609
385,superior,46.7208,-92.1041,25.27,78,40,4.12,US,1719256698
386,kone,-21.0595,164.8658,19.09,89,13,1.94,NC,1719256698
387,alo,7.4178,6.7371,26.36,89,100,2.0,NG,1719256699
388,nova sintra,14.8667,-24.7167,23.29,81,25,8.0,CV,1719256699
389,kapoeta,4.7717,33.5903,26.99,55,100,2.73,SS,1719256699
390,xichang,27.8964,102.2634,17.36,70,99,0.65,CN,1719256699
391,alice springs,-23.7,133.8833,3.75,87,0,3.09,AU,1719256700
392,iskushuban,10.2837,50.23,33.14,33,100,9.13,SO,1719256700
393,gisborne,-38.6533,178.0042,12.52,92,100,4.96,NZ,1719256700
394,huntsville,34.7304,-86.5861,34.53,42,0,1.34,US,1719256478
395,kyzyl,51.7,94.45,20.37,52,3,2.54,RU,1719256701
396,north bend,43.4065,-124.2243,24.02,67,0,8.23,US,1719256701
397,clarinda,40.7419,-95.0383,34.18,62,0,6.17,US,1719256701
398,caleta de carquin,-11.0925,-77.6267,19.43,73,26,4.47,PE,1719256702
399,al bawiti,28.3492,28.8659,33.28,18,0,4.42,EG,1719256702
400,putina,-15.4667,-69.4333,10.99,51,33,2.74,PE,1719256702
401,tolanaro,-25.0319,46.9987,21.04,83,40,4.12,MG,1719256702
402,buala,-8.145,159.5921,26.97,85,49,4.31,SB,1719256703
403,brandfort,-28.7001,26.4597,6.67,49,0,1.44,ZA,1719256703
404,key west,24.5557,-81.7826,31.0,72,75,4.12,US,1719256439
405,san sebastian de la gomera,28.0916,-17.1133,24.65,73,0,3.6,ES,1719256703
406,cole harbour,44.6724,-63.4751,19.66,95,100,6.17,CA,1719256704
407,nantucket,41.2835,-70.0995,26.16,79,0,7.72,US,1719256665
408,plaza huincul,-38.926,-69.2086,5.64,10,14,4.04,AR,1719256704
409,belmonte,-15.8631,-38.8828,25.49,73,37,2.4,BR,1719256704
410,rechka-vydrino,51.485,104.8461,13.09,82,8,2.33,RU,1719256705
411,el nido,11.1858,119.3956,27.64,82,100,3.3,PH,1719256705
412,gornozavodsk,58.3758,58.3211,14.11,95,44,1.05,RU,1719256706
413,smithers,54.7804,-127.1743,14.18,62,100,5.66,CA,1719256455
414,mogadishu,2.0371,45.3438,25.76,82,52,8.75,SO,1719256706
415,songling,31.1933,120.7176,22.44,94,100,2.28,CN,1719256707
416,niafunke,15.9322,-3.9906,30.16,44,100,11.44,ML,1719256707
417,rawlins,41.7911,-107.2387,30.2,15,0,4.63,US,1719256707
418,vila franca do campo,37.7167,-25.4333,21.23,88,97,4.05,PT,1719256707
419,yanagawa,33.1667,130.4,22.99,88,100,2.51,JP,1719256708
420,mournies,35.4764,24.0092,38.04,69,0,3.09,GR,1719256708
421,marat,25.0701,45.4615,35.47,9,6,4.38,SA,1719256708
422,chachapoyas,-6.2317,-77.869,21.3,42,18,2.87,PE,1719256708
423,la ronge,55.1001,-105.2842,17.14,72,100,6.17,CA,1719256709
424,deqen,29.9618,90.7188,12.56,67,100,0.98,CN,1719256710
425,mbulu,-3.85,35.5333,12.48,65,7,3.23,TZ,1719256710
426,llanes,43.4198,-4.7549,19.34,85,0,4.88,ES,1719256710
427,gamba,-2.65,10.0,21.81,91,68,2.9,GA,1719256710
428,voinjama,8.4219,-9.7478,22.72,97,95,1.38,LR,1719256711
429,howrah,22.5892,88.3103,30.0,89,40,5.66,IN,1719256711
430,panjab,34.388,67.0233,11.33,59,68,2.33,AF,1719256711
431,aromashevo,56.8602,68.6375,15.16,94,20,4.06,RU,1719256711
432,washington,47.5001,-120.5015,24.25,34,13,2.5,US,1719256712
433,shakawe,-18.3667,21.85,14.79,41,0,2.83,BW,1719256712
434,villa angela,-27.5738,-60.7153,14.87,37,100,4.51,AR,1719256712
435,arkhangel'sk,64.5401,40.5433,11.06,82,20,2.0,RU,1719256713
436,wuhai,39.6647,106.8122,22.11,24,3,2.8,CN,1719256713
437,al ghayzah,16.2079,52.176,28.96,82,100,3.89,YE,1719256713
438,oriximina,-1.7656,-55.8661,32.22,48,100,3.25,BR,1719256714
439,bondoukou,8.0333,-2.8,23.64,92,99,1.87,CI,1719256714
440,dingcheng,32.1272,115.0394,24.19,76,100,0.83,CN,1719256714
441,lospalos,-8.5186,127.0025,20.86,89,93,2.77,TL,1719256714
442,sao jose da coroa grande,-8.8978,-35.1478,26.19,79,6,4.58,BR,1719256715
443,inirida,3.8653,-67.9239,28.29,85,36,0.71,CO,1719256715
444,borongan,11.6333,125.4333,26.04,89,89,2.17,PH,1719256715
445,carnarvon,-24.8667,113.6333,16.16,49,0,6.55,AU,1719256716
446,mil'kovo,55.6078,37.7956,17.27,68,100,3.53,RU,1719256716
447,altai,46.3722,96.2583,17.98,38,100,3.91,MN,1719256716
448,red hill,33.9996,-79.2581,35.1,42,100,6.01,US,1719256717
449,morant bay,17.8815,-76.4093,31.79,76,25,5.53,JM,1719256717
450,eagle point,42.4726,-122.8028,27.34,37,0,1.54,US,1719256717
451,palmer,42.1584,-72.3287,25.75,56,75,4.12,US,1719256717
452,gutao,37.2025,112.1781,17.92,47,0,2.38,CN,1719256718
453,sinop,41.7711,34.8709,18.43,79,0,1.58,TR,1719256718
454,huarmey,-10.0681,-78.1522,20.76,69,1,4.54,PE,1719256718
455,konarka,19.9,86.1167,29.22,82,100,6.2,IN,1719256719
456,kallupatti,9.7167,77.8667,29.35,60,100,2.66,IN,1719256719
457,onega,63.9061,38.1404,11.21,80,31,1.31,RU,1719256719
458,quepos,9.4236,-84.1652,28.51,78,98,2.24,CR,1719256719
459,porto seguro,-16.4497,-39.0647,26.29,78,75,2.57,BR,1719256720
460,pinheiral,-22.5128,-44.0006,30.16,34,0,1.05,BR,1719256720
461,qamdo,31.1667,97.2333,8.75,73,42,1.01,CN,1719256720
462,birao,10.2849,22.7882,23.0,86,85,1.53,CF,1719256721
463,kargil,34.5667,76.1,11.35,47,29,3.47,IN,1719256721
464,astara,38.5,48.6667,21.99,95,100,0.73,AZ,1719256721
465,aitape,-3.1374,142.3475,25.52,86,100,2.55,PG,1719256721
466,aur,8.1499,171.1687,28.25,81,100,8.58,MH,1719256722
467,pocito,-31.6833,-68.5833,11.56,21,22,7.48,AR,1719256722
468,haiku-pauwela,20.9219,-156.3051,26.79,76,20,8.75,US,1719256722
469,ofunato,39.0717,141.7167,19.8,89,100,2.72,JP,1719256723
470,mitchell,43.7094,-98.0298,32.99,58,0,4.12,US,1719256723
471,cherdyn',60.403,56.4787,11.01,98,100,4.37,RU,1719256723
472,naxos,37.1056,25.3764,26.28,64,0,1.79,GR,1719256723
473,richards bay,-28.783,32.0377,19.83,78,0,5.42,ZA,1719256724
474,suva,-18.1416,178.4415,21.71,100,75,1.03,FJ,1719256724
475,sesheke,-17.4759,24.2968,15.23,50,0,2.64,ZM,1719256724
476,tralee,52.2704,-9.7026,18.87,84,74,2.69,IE,1719256725
477,guilin,25.2819,110.2864,25.06,97,100,2.42,CN,1719256725
478,queenstown,-31.8976,26.8753,12.67,46,0,2.79,ZA,1719256725
479,marka,1.7159,44.7717,25.15,83,76,7.93,SO,1719256726
480,kirklareli,41.7351,27.2252,19.01,69,0,3.27,TR,1719256726
481,aras-asan,8.8908,126.3033,24.14,93,100,1.43,PH,1719256726
482,sisimiut,66.9395,-53.6735,3.88,87,100,3.09,GL,1719256727
483,murzuq,25.9155,13.9184,34.25,11,0,4.18,LY,1719256727
484,polyarnyy,69.1989,33.4478,9.11,92,100,5.11,RU,1719256727
485,nizhneangarsk,55.7833,109.55,10.15,89,100,0.66,RU,1719256727
486,pandan,14.0453,124.1694,26.43,86,100,1.19,PH,1719256728
487,fuglafjordur,62.244,-6.814,9.26,96,100,5.43,FO,1719256728
488,pignon,19.3333,-72.1167,32.09,52,41,0.85,HT,1719256728
489,boundiali,9.5217,-6.4869,26.58,71,100,0.86,CI,1719256728
490,inhambane,-23.865,35.3833,19.99,88,20,1.54,MZ,1719256729
491,mehdia daira de meghila,35.4306,1.7571,27.47,33,100,5.22,DZ,1719256729
492,bamboo flat,11.7,92.7167,25.05,94,100,1.03,IN,1719256729
493,hulan,45.9833,126.6,12.06,92,22,2.64,CN,1719256730
494,peace river,56.2501,-117.286,14.17,94,100,2.57,CA,1719256730
495,khanabad,36.6825,69.1156,27.18,32,20,1.84,AF,1719256730
496,kibale,0.8,31.0667,18.42,67,6,2.2,UG,1719256730
497,haskovo,41.9403,25.5694,23.28,33,13,2.1,BG,1719256731
498,dryden,49.7833,-92.7503,25.16,53,0,7.2,CA,1719256731
499,floro,61.5996,5.0328,20.04,59,0,5.66,NO,1719256731
500,vadso,70.0744,29.7487,12.09,71,75,1.54,NO,1719256731
501,kemise,10.7167,39.8667,23.23,64,78,1.97,ET,1719256732
502,zambezi,-13.5432,23.1047,16.57,38,0,2.88,ZM,1719256732
503,corner brook,48.9667,-57.9484,18.09,92,99,1.62,CA,1719256732
504,puerto baquerizo moreno,-0.9,-89.6,25.55,65,75,4.74,EC,1719256733
505,puerto aysen,-45.4,-72.7,6.08,94,75,1.22,CL,1719256733
506,shache,38.4167,77.2406,25.12,31,100,4.65,CN,1719256733
507,port augusta,-32.5,137.7667,8.06,78,10,3.9,AU,1719256733
508,severo-yeniseyskiy,60.3725,93.0408,12.24,72,3,1.41,RU,1719256734
509,kirakira,-10.4544,161.9205,26.44,88,67,4.3,SB,1719256734
510,klaksvik,62.2266,-6.589,9.51,95,100,6.92,FO,1719256734
511,kayyerkan,69.3786,87.7439,9.15,93,100,3.13,RU,1719256734
512,galesong,-5.3166,119.3661,24.01,83,38,2.49,ID,1719256735
513,golfito,8.639,-83.166,27.14,73,100,2.16,CR,1719256735
514,adiake,5.2863,-3.304,25.16,88,100,3.28,CI,1719256735
515,balao,-2.9167,-79.8167,26.36,74,63,1.81,EC,1719256736
516,carutapera,-1.195,-46.02,27.6,80,13,4.23,BR,1719256736
517,kruisfontein,-34.0033,24.7314,16.05,89,98,3.87,ZA,1719256736
518,tripoli,32.8752,13.1875,30.1,51,0,11.56,LY,1719256736
519,tome acu,-2.4189,-48.1522,31.82,52,82,2.12,BR,1719256737
520,comodoro rivadavia,-45.8667,-67.5,2.92,65,0,3.09,AR,1719256737
521,laguna,38.421,-121.4238,37.83,25,0,4.63,US,1719256737
522,palikir - national government center,6.9248,158.1611,26.41,83,100,2.06,FM,1719256738
523,bardai,11.65,7.2333,23.31,83,100,8.17,NG,1719256738
524,dolbeau-mistassini,48.8763,-72.212,27.26,36,0,2.92,CA,1719256738
525,port blair,11.6667,92.75,25.02,94,100,1.03,IN,1719256738
526,wewak,-3.5534,143.6268,26.01,87,100,2.43,PG,1719256739
527,kailua-kona,19.6406,-155.9956,26.98,92,20,3.6,US,1719256481
528,malvan,16.0667,73.4667,27.74,85,100,7.95,IN,1719256739
529,islampur,26.2667,88.2,29.36,86,100,3.51,IN,1719256740
530,la'ie,21.6477,-157.9253,26.92,76,62,4.92,US,1719256740
531,lubumbashi,-11.6609,27.4794,14.63,53,0,1.89,CD,1719256740
532,leava,-14.3,-178.1667,27.36,65,100,8.26,WF,1719256740
533,collie,-33.3667,116.15,4.14,92,3,0.83,AU,1719256741
534,elko,41.0002,-115.5012,30.59,13,0,6.71,US,1719256741
535,mugia,43.1041,-9.2179,24.53,89,74,9.19,ES,1719256741
536,phang nga,8.4509,98.5298,24.02,94,100,1.03,TH,1719256742
537,keren,15.7778,38.4581,23.34,66,100,2.13,ER,1719256742
538,mwinilunga,-11.7358,24.4293,14.72,51,10,2.05,ZM,1719256742
539,xining,36.6167,101.7667,13.73,58,7,1.08,CN,1719256743
540,tual,-5.6667,132.75,25.83,87,100,6.35,ID,1719256743
541,ulaangom,49.9811,92.0667,21.46,42,17,2.14,MN,1719256743
542,magadan,59.5667,150.8,7.56,93,67,1.24,RU,1719256744
543,pangkalpinang,-2.1333,106.1333,24.7,92,100,0.7,ID,1719256744
544,callao,-12.0667,-77.15,19.29,77,100,3.09,PE,1719256744
545,masterton,-40.9597,175.6575,8.39,99,100,1.32,NZ,1719256745
546,aleg,17.0481,-13.9209,40.04,21,0,4.47,MR,1719256745
547,touros,-5.1989,-35.4608,27.32,77,11,5.02,BR,1719256745
548,kurumkan,54.3,110.3,15.65,82,100,0.82,RU,1719256746
549,san antonio de pale,-1.4014,5.6325,23.56,90,72,3.71,GQ,1719256746
550,golhisar,37.1459,29.5088,25.48,45,61,1.88,TR,1719256746
551,sungai penuh,-2.0833,101.3833,19.05,94,95,1.76,ID,1719256746
552,estevan,49.1334,-102.9842,25.19,50,0,9.26,CA,1719256747
553,punta alta,-38.8759,-62.0736,8.69,57,51,5.86,AR,1719256747
554,fort payne,34.4442,-85.7197,34.57,43,0,5.14,US,1719256747
555,pavlogradka,54.2024,73.5592,18.98,73,10,1.47,RU,1719256747
556,leer,53.2316,7.461,20.56,77,2,3.49,DE,1719256748
557,breitungen,50.7667,10.3333,21.31,81,0,2.52,DE,1719256748
558,cheremukhovo,60.3484,59.9851,15.36,95,43,0.4,RU,1719256748
559,dumka,24.2667,87.25,31.59,66,100,4.23,IN,1719256748
560,twon-brass,4.3151,6.2418,26.85,82,100,5.72,NG,1719256749
561,general villegas,-35.0328,-63.0125,10.07,53,100,3.99,AR,1719256749
562,sechura,-5.5569,-80.8222,24.52,59,0,5.39,PE,1719256749
563,kisanga,-7.4362,37.7034,23.75,55,98,0.68,TZ,1719256750
564,moose jaw,50.4001,-105.5344,24.15,33,40,9.26,CA,1719256750
565,ghadamis,30.1337,9.5007,38.29,6,0,5.74,LY,1719256751
566,shambu,9.5667,37.1,11.78,92,100,1.17,ET,1719256751
567,grajau,-5.8194,-46.1386,34.92,28,83,2.43,BR,1719256751
568,caraballeda,10.6112,-66.8522,32.98,78,41,4.12,VE,1719256752
569,asha,54.9973,57.2722,11.55,99,100,3.64,RU,1719256752
570,utrik,11.2278,169.8474,28.06,77,100,9.36,MH,1719256752
571,ciudad lazaro cardenas,17.9583,-102.2,29.28,70,48,5.04,MX,1719256683
572,harstad,68.799,16.5293,11.2,89,100,8.49,NO,1719256753
573,kingston,17.997,-76.7936,33.98,66,26,8.75,JM,1719256530
574,ak'ordat,15.5486,37.8867,25.85,62,100,5.01,ER,1719256753
575,tarija,-21.5355,-64.7296,21.95,49,75,4.63,BO,1719256753
576,jayapura,-2.5333,140.7,24.66,91,100,2.08,ID,1719256754
577,hanceville,34.0607,-86.7675,36.37,34,2,3.97,US,1719256754
578,mena,51.5217,32.2157,15.61,96,6,3.53,UA,1719256754
